<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.03.06	00:00:00	2918.298	2920.376	2916.615	2916.810	4042	0	37
2025.03.06	01:00:00	2916.846	2925.742	2915.946	2924.668	9383	0	36
2025.03.06	02:00:00	2924.679	2926.645	2922.981	2925.607	6728	0	36
2025.03.06	03:00:00	2925.613	2925.670	2920.143	2921.323	6005	0	36
2025.03.06	04:00:00	2921.288	2921.623	2916.374	2917.458	4761	0	36
2025.03.06	05:00:00	2917.421	2920.789	2914.586	2919.873	6396	0	36
2025.03.06	06:00:00	2919.850	2923.129	2919.850	2920.648	6791	0	36
2025.03.06	07:00:00	2920.695	2922.599	2909.850	2910.199	12576	0	36
2025.03.06	08:00:00	2910.242	2911.591	2901.121	2904.823	14258	0	36
2025.03.06	09:00:00	2904.769	2905.359	2891.220	2894.397	12734	0	36
2025.03.06	10:00:00	2894.326	2905.233	2892.018	2899.329	12269	0	37
2025.03.06	11:00:00	2899.283	2907.634	2898.611	2905.775	10359	0	36
2025.03.06	12:00:00	2905.821	2907.238	2899.291	2903.191	12690	0	36
2025.03.06	13:00:00	2903.183	2909.455	2900.927	2904.501	18135	0	36
2025.03.06	14:00:00	2904.474	2916.678	2903.400	2915.181	18302	0	36
2025.03.06	15:00:00	2915.208	2922.825	2909.016	2914.559	21784	0	36
2025.03.06	16:00:00	2914.592	2918.563	2912.641	2917.263	12849	0	37
2025.03.06	17:00:00	2917.318	2921.465	2914.469	2915.649	9105	0	36
2025.03.06	18:00:00	2915.674	2920.710	2913.807	2916.290	8791	0	36
2025.03.06	19:00:00	2916.323	2917.785	2912.398	2914.101	8014	0	36
2025.03.06	20:00:00	2914.075	2916.686	2908.438	2908.764	8534	0	37
2025.03.06	21:00:00	2908.806	2911.974	2908.457	2911.093	3735	0	36
2025.03.06	23:00:00	2912.119	2913.683	2909.992	2910.415	4664	0	37
2025.03.07	00:00:00	2910.359	2910.388	2896.730	2904.791	11863	0	36
2025.03.07	01:00:00	2904.830	2910.280	2901.504	2906.905	15109	0	36
2025.03.07	02:00:00	2906.865	2909.318	2901.204	2908.172	11892	0	36
2025.03.07	03:00:00	2908.135	2909.045	2903.980	2905.399	8884	0	37
2025.03.07	04:00:00	2905.324	2908.452	2904.808	2906.709	7302	0	37
2025.03.07	05:00:00	2906.713	2912.653	2906.506	2909.670	8516	0	36
2025.03.07	06:00:00	2909.623	2914.893	2907.825	2913.477	8143	0	36
2025.03.07	07:00:00	2913.465	2917.340	2911.736	2917.159	7939	0	36
2025.03.07	08:00:00	2917.199	2923.026	2915.307	2922.447	8953	0	37
2025.03.07	09:00:00	2922.429	2923.038	2920.258	2921.714	7468	0	36
2025.03.07	10:00:00	2921.673	2921.935	2917.068	2917.960	8927	0	36
2025.03.07	11:00:00	2918.012	2922.185	2916.663	2918.761	8881	0	36
2025.03.07	12:00:00	2918.857	2922.902	2917.984	2918.844	9889	0	36
2025.03.07	13:00:00	2918.808	2926.539	2910.299	2913.891	26412	0	36
2025.03.07	14:00:00	2913.838	2928.888	2903.632	2926.836	27814	0	36
2025.03.07	15:00:00	2926.794	2930.586	2908.620	2915.880	26079	0	36
2025.03.07	16:00:00	2915.844	2919.513	2911.619	2914.070	16276	0	36
2025.03.07	17:00:00	2914.030	2916.248	2905.137	2908.235	16197	0	36
2025.03.07	18:00:00	2908.192	2908.817	2901.922	2906.607	14092	0	36
2025.03.07	19:00:00	2906.649	2909.589	2904.571	2905.290	11233	0	36
2025.03.07	20:00:00	2905.261	2911.202	2904.777	2909.689	7677	0	36
2025.03.07	21:00:00	2909.785	2912.712	2908.551	2911.318	3211	0	37
2025.03.09	22:00:00	2912.409	2915.207	2909.670	2911.996	5398	0	36
2025.03.09	23:00:00	2912.044	2917.086	2911.466	2916.250	4893	0	36
2025.03.10	00:00:00	2916.252	2918.010	2913.045	2913.914	7150	0	36
2025.03.10	01:00:00	2913.951	2918.373	2911.387	2912.218	11444	0	36
2025.03.10	02:00:00	2912.182	2914.612	2909.501	2911.546	8055	0	36
2025.03.10	03:00:00	2911.505	2913.704	2908.189	2911.005	9064	0	36
2025.03.10	04:00:00	2911.044	2912.729	2910.320	2911.046	4672	0	36
2025.03.10	05:00:00	2911.087	2912.014	2907.014	2909.909	6333	0	37
2025.03.10	06:00:00	2909.857	2914.660	2909.383	2914.396	7203	0	36
2025.03.10	07:00:00	2914.471	2915.478	2904.313	2908.506	9254	0	36
2025.03.10	08:00:00	2908.447	2910.674	2897.571	2897.884	12587	0	36
2025.03.10	09:00:00	2897.859	2915.508	2896.759	2911.342	14246	0	36
2025.03.10	10:00:00	2911.298	2911.478	2898.370	2902.974	11997	0	37
2025.03.10	11:00:00	2903.038	2904.809	2895.668	2904.088	12639	0	36
2025.03.10	12:00:00	2904.091	2907.790	2900.429	2906.652	16727	0	36
2025.03.10	13:00:00	2906.693	2908.686	2897.714	2903.754	20935	0	36
2025.03.10	14:00:00	2903.726	2909.287	2900.911	2908.045	23757	0	36
2025.03.10	15:00:00	2908.088	2910.681	2900.623	2904.513	16516	0	36
